time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),uv_index_max (),uv_index_clear_sky_max (),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),precipitation_sum (mm),precipitation_hours (h),precipitation_probability_max (%),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C),apparent_temperature_mean (°C),cape_mean (J/kg),cape_max (J/kg),cape_min (J/kg),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_mean (°C),dew_point_2m_max (°C),dew_point_2m_min (°C),et0_fao_evapotranspiration_sum (mm),growing_degree_days_base_0_limit_50 (undefined),leaf_wetness_probability_mean (undefined),precipitation_probability_mean (%),precipitation_probability_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),snowfall_water_equivalent_sum (mm),pressure_msl_mean (hPa),pressure_msl_max (hPa),pressure_msl_min (hPa),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),updraft_max (m/s),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),wet_bulb_temperature_2m_mean (°C),wet_bulb_temperature_2m_max (°C),wet_bulb_temperature_2m_min (°C),vapour_pressure_deficit_max (kPa),soil_moisture_0_to_100cm_mean (undefined),soil_moisture_0_to_10cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (undefined),soil_moisture_28_to_100cm_mean (undefined),soil_moisture_7_to_28cm_mean (undefined),soil_temperature_0_to_100cm_mean (undefined),soil_temperature_0_to_7cm_mean (undefined),soil_temperature_28_to_100cm_mean (undefined),soil_temperature_7_to_28cm_mean (undefined)
2021-05-02,3,24.4,15.7,20.7,11.6,2021-05-01T19:33,2021-05-02T09:45,51197.85,43401.01,7.40,7.40,0.00,0.00,0.00,0.00,0.0,NaN,17.9,34.9,76,24.84,6.06,19.5,16.0,0.0,0.0,0.0,74,100,0,-1.2,4.1,-4.4,6.06,NaN,NaN,NaN,NaN,25,37,17,0.00,1016.6,1021.6,1014.5,943.9,947.8,941.3,NaN,24140.00,24140.00,24140.00,76,17.6,11.2,4.0,2.2,9.6,11.7,7.1,2.54,NaN,0.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-03,3,25.4,12.9,23.4,10.7,2021-05-02T19:31,2021-05-03T09:46,51350.39,47305.35,7.35,7.35,0.00,0.00,0.00,0.00,0.0,NaN,29.2,50.4,73,27.17,6.87,19.1,15.7,0.0,0.0,0.0,31,100,0,2.9,4.9,-0.9,6.87,NaN,NaN,NaN,NaN,36,55,20,0.00,1016.7,1019.0,1015.3,943.9,946.4,942.1,NaN,24140.00,24140.00,24140.00,73,27.2,15.3,4.7,3.5,10.7,13.0,8.1,2.57,NaN,0.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-04,0,28.4,14.0,24.7,10.4,2021-05-03T19:30,2021-05-04T09:47,51500.87,47543.02,7.50,7.50,0.00,0.00,0.00,0.00,0.0,NaN,19.4,53.6,69,28.49,7.48,21.3,17.4,0.0,0.0,0.0,3,7,0,-3.3,3.3,-7.1,7.48,NaN,NaN,NaN,NaN,20,35,12,0.00,1009.7,1015.1,1007.3,937.9,942.4,935.1,NaN,24140.00,24140.00,24140.00,69,33.5,12.6,16.2,2.6,9.7,13.0,5.5,3.39,NaN,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-05,1,32.9,19.0,28.7,16.4,2021-05-04T19:29,2021-05-05T09:49,51649.12,47466.76,7.50,7.50,0.00,0.00,0.00,0.00,0.0,NaN,24.5,37.8,78,28.62,8.02,25.5,22.0,0.0,0.0,0.0,8,20,0,-0.8,6.2,-4.5,8.02,NaN,NaN,NaN,NaN,20,38,9,0.00,1003.6,1007.5,999.8,933.2,936.9,930.9,NaN,24140.00,24140.00,24140.00,78,23.1,11.8,5.8,3.3,12.2,14.3,10.3,4.56,NaN,0.111,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-06,3,31.4,18.8,30.9,15.2,2021-05-05T19:27,2021-05-06T09:50,51794.98,47381.52,7.55,7.55,0.00,0.00,0.00,0.00,0.0,NaN,56.0,70.2,279,27.82,8.78,25.6,22.1,44.6,230.0,0.0,62,100,6,9.4,14.5,-0.5,8.78,NaN,NaN,NaN,NaN,42,70,14,0.00,1007.9,1013.0,1004.1,937.2,941.1,934.8,NaN,24140.00,24140.00,24140.00,279,38.1,27.5,4.0,6.0,16.3,18.4,13.6,3.76,NaN,0.104,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-07,3,27.3,20.1,24.3,16.8,2021-05-06T19:26,2021-05-07T09:51,51938.28,46973.96,6.90,7.45,0.00,0.00,0.00,0.00,0.0,NaN,45.3,56.5,267,24.48,7.45,23.1,19.6,97.1,290.0,0.0,87,100,8,11.1,12.2,9.7,7.45,NaN,NaN,NaN,NaN,47,57,34,0.00,1012.8,1015.2,1010.5,941.3,943.4,939.5,NaN,24140.00,24140.00,24140.00,267,42.3,27.9,28.1,17.8,15.9,17.4,14.5,2.40,NaN,0.113,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-08,3,28.5,19.4,24.5,17.1,2021-05-07T19:25,2021-05-08T09:52,52079.23,47731.64,7.55,7.55,0.00,0.00,0.00,0.00,0.0,NaN,38.5,51.8,266,27.25,8.44,24.0,20.3,4.6,90.0,0.0,35,100,0,7.3,9.8,5.1,8.44,NaN,NaN,NaN,NaN,35,48,23,0.00,1012.0,1014.4,1010.3,940.7,943.2,939.8,NaN,24140.00,24140.00,24140.00,266,31.0,22.9,9.4,5.5,14.6,16.2,12.9,3.00,NaN,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-09,3,30.0,17.9,29.0,9.5,2021-05-08T19:24,2021-05-09T09:53,52218.90,42584.41,7.55,7.55,0.00,0.00,0.00,0.00,0.0,NaN,70.2,81.7,277,25.75,6.96,23.6,21.1,7.5,50.0,0.0,69,100,0,9.0,13.2,4.6,6.96,NaN,NaN,NaN,NaN,44,74,20,0.00,1009.7,1012.8,1005.6,938.5,940.3,936.1,NaN,24140.00,24140.00,24140.00,277,29.1,19.2,3.2,6.7,15.2,16.4,14.0,3.40,NaN,0.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-10,51,26.5,19.0,24.3,15.0,2021-05-09T19:23,2021-05-10T09:54,52357.26,30100.83,6.95,7.55,0.80,0.00,0.00,0.80,4.0,NaN,30.3,49.7,247,14.56,5.49,21.4,18.2,37.9,130.0,0.0,98,100,78,9.0,12.2,2.7,5.49,NaN,NaN,NaN,NaN,46,64,28,0.00,1009.6,1011.5,1008.0,937.8,940.0,936.4,NaN,24140.00,24140.00,24140.00,247,32.2,20.9,16.6,14.5,14.2,16.2,11.9,2.36,NaN,0.090,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-11,51,24.9,16.0,19.4,12.1,2021-05-10T19:21,2021-05-11T09:55,52494.18,46712.94,6.15,7.55,0.00,0.20,0.00,0.20,2.0,NaN,38.2,51.1,250,20.11,7.13,20.7,15.6,27.5,160.0,0.0,71,100,7,4.9,7.1,2.3,7.13,NaN,NaN,NaN,NaN,37,50,23,0.00,1012.3,1014.0,1010.1,940.2,941.6,939.1,NaN,24140.00,24140.00,24140.00,250,38.7,26.7,32.4,18.4,12.2,13.3,10.3,2.43,NaN,0.100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-12,3,22.9,12.3,16.0,7.1,2021-05-11T19:20,2021-05-12T09:57,52629.53,48013.58,7.55,7.55,0.00,0.00,0.00,0.00,0.0,NaN,49.2,65.9,271,25.95,8.18,17.6,10.5,17.5,200.0,0.0,27,100,0,-1.2,6.2,-4.5,8.18,NaN,NaN,NaN,NaN,29,42,18,0.00,1016.2,1019.9,1011.3,943.1,945.9,939.7,NaN,24140.00,24140.00,24140.00,271,50.3,34.9,23.4,17.6,8.7,13.1,6.2,2.11,NaN,0.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-13,3,21.9,16.0,17.7,10.3,2021-05-12T19:19,2021-05-13T09:58,52763.18,45269.77,7.40,7.40,0.00,0.00,0.00,0.00,0.0,NaN,39.3,50.0,263,27.78,8.20,18.6,12.9,0.0,0.0,0.0,45,100,0,-3.1,1.3,-6.1,8.20,NaN,NaN,NaN,NaN,23,35,15,0.00,1016.1,1018.5,1014.4,943.2,945.4,942.3,NaN,24140.00,24140.00,24140.00,263,34.1,24.6,14.0,15.3,8.6,9.7,7.5,2.21,NaN,0.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-14,80,18.2,10.1,12.2,7.2,2021-05-13T19:18,2021-05-14T09:59,52894.98,42046.03,6.65,7.25,3.40,0.60,0.00,4.00,6.0,NaN,46.6,54.7,258,16.70,4.12,13.9,9.1,21.7,150.0,0.0,57,100,5,3.7,6.6,-0.1,4.12,NaN,NaN,NaN,NaN,51,62,29,0.00,1019.4,1022.1,1016.1,945.1,947.4,942.8,NaN,22588.33,10000.00,24140.00,258,32.2,23.3,5.8,4.2,8.5,10.9,6.3,1.49,NaN,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-15,51,19.7,11.9,16.9,8.5,2021-05-14T19:17,2021-05-15T10:00,53024.81,48797.60,7.20,7.35,0.00,0.10,0.00,0.10,1.0,NaN,25.8,33.5,224,26.81,5.38,15.6,12.4,15.8,120.0,0.0,56,100,0,1.8,3.8,-0.3,5.38,NaN,NaN,NaN,NaN,40,49,26,0.00,1020.1,1021.8,1017.4,946.2,947.6,944.7,NaN,24140.00,24140.00,24140.00,224,12.5,12.2,4.0,3.8,8.7,10.1,6.6,1.70,NaN,0.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-16,3,21.1,13.7,19.0,10.0,2021-05-15T19:16,2021-05-16T10:01,53152.53,48936.12,7.35,7.35,0.00,0.00,0.00,0.00,0.0,NaN,16.5,14.0,247,27.69,5.79,17.5,14.7,0.0,0.0,0.0,36,100,0,3.9,4.8,2.4,5.79,NaN,NaN,NaN,NaN,41,51,29,0.00,1019.7,1021.2,1017.7,946.3,947.5,945.2,NaN,24140.00,24140.00,24140.00,247,8.4,12.0,2.2,6.4,10.3,11.5,8.4,1.78,NaN,0.131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-17,0,25.0,15.9,23.3,12.2,2021-05-16T19:15,2021-05-17T10:02,53277.98,49080.88,7.60,7.60,0.00,0.00,0.00,0.00,0.0,NaN,15.3,16.6,122,29.53,6.53,20.7,17.9,0.0,0.0,0.0,0,0,0,1.5,5.2,-0.3,6.53,NaN,NaN,NaN,NaN,29,39,19,0.00,1015.7,1019.2,1014.3,943.3,946.3,941.9,NaN,24140.00,24140.00,24140.00,122,7.3,9.8,1.8,4.0,10.9,12.6,8.3,2.57,NaN,0.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-18,3,28.3,18.0,26.2,13.7,2021-05-17T19:14,2021-05-18T10:03,53401.02,49150.00,7.60,7.60,0.00,0.00,0.00,0.00,0.0,NaN,17.2,15.5,141,29.99,7.37,23.2,19.9,0.0,0.0,0.0,4,92,0,-1.1,3.6,-4.0,7.37,NaN,NaN,NaN,NaN,21,32,12,0.00,1009.4,1013.7,1007.8,938.0,941.6,936.2,NaN,24140.00,24140.00,24140.00,141,7.2,10.3,3.6,2.5,11.2,13.2,8.7,3.39,NaN,0.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-19,3,29.7,20.2,27.4,15.1,2021-05-18T19:13,2021-05-19T10:04,53521.52,48701.52,7.85,7.85,0.00,0.00,0.00,0.00,0.0,NaN,37.8,60.5,246,25.71,9.19,24.8,20.4,28.8,210.0,0.0,81,100,6,2.8,6.3,-2.7,9.19,NaN,NaN,NaN,NaN,25,38,12,0.00,1004.7,1007.3,1001.8,934.1,936.1,932.0,NaN,24140.00,24140.00,24140.00,246,31.6,22.3,3.2,7.3,13.2,14.2,12.1,3.67,NaN,0.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-20,3,26.5,16.7,20.9,9.1,2021-05-19T19:12,2021-05-20T10:05,53639.31,48274.83,7.75,7.75,0.00,0.00,0.00,0.00,0.0,NaN,54.1,71.6,268,28.04,9.91,21.3,14.0,107.5,500.0,0.0,51,100,0,3.3,7.1,-4.5,9.91,NaN,NaN,NaN,NaN,32,46,18,0.00,1010.2,1016.6,1005.6,938.4,944.2,935.3,NaN,24140.00,24140.00,24140.00,268,58.7,42.3,42.5,29.9,11.9,15.3,8.0,2.54,NaN,0.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-21,0,24.2,14.0,16.6,10.1,2021-05-20T19:11,2021-05-21T10:06,53754.24,49436.88,7.65,7.65,0.00,0.00,0.00,0.00,0.0,NaN,44.0,60.1,272,30.47,9.18,19.6,13.1,0.0,0.0,0.0,1,7,0,-3.5,-0.5,-6.1,9.18,NaN,NaN,NaN,NaN,22,37,13,0.00,1017.3,1020.5,1014.2,944.6,947.3,942.6,NaN,24140.00,24140.00,24140.00,272,44.3,29.6,18.0,10.5,8.9,10.2,7.1,2.63,NaN,0.104,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-22,0,26.1,15.9,23.2,13.3,2021-05-21T19:10,2021-05-22T10:07,53866.15,49595.17,7.65,7.65,0.00,0.00,0.00,0.00,0.0,NaN,19.2,35.3,354,30.15,6.34,21.2,18.3,0.0,0.0,0.0,0,0,0,-0.1,2.1,-1.8,6.34,NaN,NaN,NaN,NaN,25,36,16,0.00,1015.8,1019.5,1014.1,943.5,946.8,941.8,NaN,24140.00,24140.00,24140.00,354,12.5,8.4,2.9,2.2,10.6,12.4,8.5,2.84,NaN,0.096,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-23,3,31.6,16.5,26.4,13.7,2021-05-22T19:09,2021-05-23T10:08,53974.89,49563.75,7.65,7.65,0.00,0.00,0.00,0.00,0.0,NaN,27.9,43.9,77,28.94,8.38,24.2,20.5,0.0,0.0,0.0,67,100,0,1.1,5.4,-3.9,8.38,NaN,NaN,NaN,NaN,24,38,10,0.00,1010.0,1013.7,1006.4,938.9,942.1,937.0,NaN,24140.00,24140.00,24140.00,77,28.9,15.4,12.2,3.5,12.3,14.2,8.8,4.14,NaN,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-24,3,33.3,20.1,29.4,17.3,2021-05-23T19:09,2021-05-24T10:09,54080.30,48785.68,7.50,7.75,0.00,0.00,0.00,0.00,0.0,NaN,45.6,51.1,199,27.83,8.97,25.6,21.9,2.5,40.0,0.0,56,100,5,5.3,8.2,-1.4,8.97,NaN,NaN,NaN,NaN,29,40,11,0.00,1009.4,1012.0,1006.1,938.6,940.6,936.8,NaN,24140.00,24140.00,24140.00,199,23.5,20.3,7.6,3.6,14.4,16.1,12.3,4.51,NaN,0.090,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-25,3,33.2,21.4,30.8,17.8,2021-05-24T19:08,2021-05-25T10:10,54182.23,49987.05,7.70,7.70,0.00,0.00,0.00,0.00,0.0,NaN,14.8,14.0,82,30.30,8.37,27.5,24.5,0.4,10.0,0.0,33,100,0,0.7,6.4,-2.8,8.37,NaN,NaN,NaN,NaN,18,27,10,0.00,1007.1,1010.6,1004.8,936.9,940.2,935.7,NaN,24140.00,24140.00,24140.00,82,8.8,10.8,5.0,1.5,13.6,16.4,11.0,4.58,NaN,0.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-26,51,34.6,22.3,32.1,19.6,2021-05-25T19:07,2021-05-26T10:11,54280.49,49635.04,7.80,7.85,0.00,0.10,0.00,0.10,1.0,NaN,16.9,42.5,260,28.32,8.58,28.7,25.8,12.9,190.0,0.0,79,100,6,3.1,6.7,-1.7,8.58,NaN,NaN,NaN,NaN,22,36,10,0.00,1003.6,1006.8,1000.3,934.0,936.6,932.1,NaN,24140.00,24140.00,24140.00,260,22.9,12.6,4.0,6.6,14.8,16.3,13.6,4.95,NaN,0.083,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-27,55,33.1,19.1,29.7,19.0,2021-05-26T19:06,2021-05-27T10:12,54374.94,48830.32,7.60,7.85,0.00,4.30,0.00,4.30,7.0,NaN,39.1,45.4,270,26.68,8.00,25.6,23.4,140.0,540.0,0.0,86,100,7,9.0,12.1,5.5,8.00,NaN,NaN,NaN,NaN,38,64,18,0.00,1008.7,1012.8,1003.4,938.0,941.2,934.7,NaN,22970.00,10520.00,24140.00,270,17.8,16.1,1.8,1.8,15.9,17.7,14.5,4.13,NaN,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-28,80,32.0,19.1,29.9,18.5,2021-05-27T19:06,2021-05-28T10:13,54465.67,48752.17,7.80,7.80,0.00,5.70,0.00,5.70,10.0,NaN,30.1,34.9,291,26.58,7.25,25.3,24.0,152.9,360.0,0.0,82,100,17,10.5,14.2,7.0,7.25,NaN,NaN,NaN,NaN,43,73,21,0.00,1010.1,1012.5,1006.5,939.2,940.8,936.9,NaN,22398.33,12280.00,24140.00,291,19.5,13.0,2.9,2.6,16.5,17.7,15.7,3.76,NaN,0.140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-29,3,28.8,20.7,28.0,19.3,2021-05-28T19:05,2021-05-29T10:14,54553.44,47565.80,7.80,7.80,0.00,0.00,0.00,0.00,0.0,NaN,27.2,20.2,303,28.66,7.19,25.0,23.7,130.8,460.0,0.0,11,100,0,10.0,12.3,8.0,7.19,NaN,NaN,NaN,NaN,40,48,27,0.00,1011.3,1013.4,1009.5,940.3,941.4,939.5,NaN,23985.00,20420.00,24140.00,303,12.5,12.1,4.7,7.4,16.2,17.6,14.0,2.89,NaN,0.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-30,51,31.6,22.6,30.8,20.9,2021-05-29T19:04,2021-05-30T10:15,54638.22,49588.98,7.50,7.85,0.00,1.20,0.00,1.20,4.0,NaN,13.6,33.1,220,27.01,7.08,27.4,25.8,127.9,480.0,0.0,82,100,5,7.2,10.5,4.1,7.08,NaN,NaN,NaN,NaN,29,42,19,0.00,1008.4,1011.5,1006.1,938.1,940.5,936.9,NaN,23692.50,13700.00,24140.00,220,12.3,8.9,1.8,4.3,15.9,17.6,14.4,3.75,NaN,0.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-31,3,32.3,21.2,28.7,17.4,2021-05-30T19:04,2021-05-31T10:15,54719.93,50559.14,6.80,7.90,0.00,0.00,0.00,0.00,0.0,NaN,31.1,42.1,249,24.17,9.04,26.9,23.0,0.0,0.0,0.0,39,100,0,4.9,7.6,1.2,9.04,NaN,NaN,NaN,NaN,26,39,15,0.00,1007.1,1008.8,1005.2,936.8,938.6,935.8,NaN,24140.00,24140.00,24140.00,249,23.8,19.9,6.1,5.9,14.8,16.0,13.2,4.11,NaN,0.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-01,0,33.2,22.9,31.0,18.6,2021-05-31T19:03,2021-06-01T10:16,54798.47,50613.84,7.90,7.90,0.00,0.00,0.00,0.00,0.0,NaN,22.6,25.6,254,30.78,8.90,28.2,25.1,0.0,0.0,0.0,0,0,0,2.4,5.2,-2.7,8.90,NaN,NaN,NaN,NaN,20,31,10,0.00,1005.7,1007.6,1003.6,935.8,937.3,934.7,NaN,24140.00,24140.00,24140.00,254,11.1,13.1,2.2,5.8,14.4,15.8,13.0,4.53,NaN,0.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-02,3,35.2,24.0,33.4,19.8,2021-06-01T19:03,2021-06-02T10:17,54873.76,50435.91,7.85,7.85,0.00,0.00,0.00,0.00,0.0,NaN,26.1,45.7,242,29.80,9.54,29.7,26.8,2.5,30.0,0.0,54,100,0,5.0,8.4,0.1,9.54,NaN,NaN,NaN,NaN,22,35,11,0.00,1005.1,1007.3,1001.9,935.6,937.0,933.8,NaN,24140.00,24140.00,24140.00,242,21.2,15.4,2.9,3.8,15.9,17.0,14.6,5.01,NaN,0.127,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-03,51,34.7,20.3,32.9,17.6,2021-06-02T19:03,2021-06-03T10:18,54945.71,48496.49,7.80,8.00,0.00,0.40,0.00,0.40,2.0,NaN,60.3,73.4,257,24.94,8.43,26.5,23.7,90.4,280.0,0.0,88,101,10,8.9,11.2,5.2,8.43,NaN,NaN,NaN,NaN,35,56,16,0.00,1007.4,1010.7,1002.9,937.0,939.3,933.6,NaN,24140.00,24140.00,24140.00,257,21.2,20.0,6.5,4.3,16.2,17.8,14.1,4.65,NaN,0.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-04,53,33.8,20.4,31.8,16.8,2021-06-03T19:02,2021-06-04T10:19,55014.23,47049.08,7.90,7.95,0.00,4.50,0.00,4.50,10.0,NaN,54.4,60.5,228,24.24,9.22,26.1,22.4,150.4,660.0,0.0,57,100,0,8.9,11.7,5.3,9.22,NaN,NaN,NaN,NaN,36,54,17,0.00,1008.7,1012.0,1005.7,938.1,940.3,936.2,NaN,23577.50,15140.00,24140.00,228,33.7,26.1,4.3,5.2,16.1,17.8,14.5,4.37,NaN,0.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-05,51,30.1,20.1,28.9,18.8,2021-06-04T19:02,2021-06-05T10:19,55079.23,49413.85,7.40,8.00,0.00,0.40,0.00,0.40,4.0,NaN,34.6,49.3,274,27.03,8.02,25.5,23.5,238.8,710.0,0.0,21,100,0,11.0,12.2,9.4,8.02,NaN,NaN,NaN,NaN,41,59,28,0.00,1008.6,1010.8,1006.0,937.9,939.9,936.3,NaN,24140.00,24140.00,24140.00,274,33.4,18.6,9.4,5.2,16.8,18.2,15.0,3.07,NaN,0.153,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-06,51,30.1,20.1,27.1,17.8,2021-06-05T19:01,2021-06-06T10:20,55140.63,40767.11,8.00,8.00,0.00,0.50,0.00,0.50,2.0,NaN,27.6,39.2,292,27.21,7.83,25.5,23.3,62.9,270.0,0.0,39,100,0,9.0,10.9,7.2,7.83,NaN,NaN,NaN,NaN,36,51,24,0.00,1006.1,1008.3,1003.6,935.5,937.7,934.2,NaN,23292.50,12460.00,24140.00,292,23.4,16.3,5.4,1.1,15.9,17.7,13.5,3.25,NaN,0.141,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-07,51,31.7,20.3,29.6,18.7,2021-06-06T19:01,2021-06-07T10:21,55198.33,46579.97,7.70,7.95,0.10,0.30,0.00,0.40,3.0,NaN,21.9,43.9,77,25.41,7.10,25.1,23.3,142.1,520.0,0.0,55,100,0,10.0,12.1,8.1,7.10,NaN,NaN,NaN,NaN,40,57,24,0.00,1005.5,1008.6,1002.1,934.9,937.1,933.2,NaN,23855.83,17320.00,24140.00,77,19.6,14.3,4.0,2.2,16.2,18.2,14.2,3.56,NaN,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-08,3,34.1,21.7,30.9,16.2,2021-06-07T19:01,2021-06-08T10:21,55252.25,49921.05,7.80,8.00,0.00,0.00,0.00,0.00,0.0,NaN,48.4,56.9,229,27.36,11.11,27.6,22.7,75.8,240.0,0.0,70,100,0,6.8,9.1,2.7,11.11,NaN,NaN,NaN,NaN,29,41,14,0.00,1005.9,1009.6,1002.1,935.8,938.4,933.7,NaN,24135.00,24020.00,24140.00,229,39.6,30.5,10.8,11.3,15.8,17.6,13.6,4.58,NaN,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-09,51,33.0,18.8,30.6,17.5,2021-06-08T19:01,2021-06-09T10:22,55302.32,47309.48,8.00,8.00,0.00,0.10,0.00,0.10,1.0,NaN,46.2,43.2,205,26.90,8.37,25.0,21.9,131.2,600.0,0.0,46,100,0,7.9,9.8,3.9,8.37,NaN,NaN,NaN,NaN,35,49,16,0.00,1006.7,1008.0,1004.7,936.0,937.7,935.1,NaN,24140.00,24140.00,24140.00,205,23.6,20.1,4.3,4.7,15.2,17.3,12.4,4.23,NaN,0.127,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-10,51,29.5,19.0,26.9,15.1,2021-06-09T19:00,2021-06-10T10:23,55348.44,48466.42,7.90,7.90,0.00,0.10,0.00,0.10,1.0,NaN,49.0,53.6,232,22.88,7.34,23.4,19.9,93.3,410.0,0.0,79,100,6,8.2,10.2,4.2,7.34,NaN,NaN,NaN,NaN,39,51,20,0.00,1006.8,1008.9,1004.8,935.7,937.4,934.2,NaN,23714.17,14660.00,24140.00,232,26.0,22.2,2.2,5.7,14.7,16.5,12.9,3.30,NaN,0.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-11,51,30.2,18.2,27.2,12.7,2021-06-10T19:00,2021-06-11T10:23,55390.53,48294.56,7.75,7.90,0.30,0.10,0.00,0.40,3.0,NaN,56.5,57.6,225,23.83,6.93,22.3,19.1,119.6,410.0,0.0,66,100,0,8.4,11.2,4.8,6.93,NaN,NaN,NaN,NaN,43,59,20,0.00,1008.0,1010.1,1003.5,936.5,938.3,933.8,NaN,23893.33,18820.00,24140.00,225,27.2,20.7,4.3,4.4,14.3,16.0,12.5,3.44,NaN,0.110,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-12,3,29.6,19.1,27.6,14.3,2021-06-11T19:00,2021-06-12T10:24,55428.51,50837.56,7.90,7.90,0.00,0.00,0.00,0.00,0.0,NaN,36.6,58.3,269,28.12,9.45,24.2,19.9,97.9,450.0,0.0,79,100,5,2.9,8.2,-5.4,9.45,NaN,NaN,NaN,NaN,25,34,15,0.00,1007.8,1010.9,1004.1,936.8,939.1,934.6,NaN,24140.00,24140.00,24140.00,269,39.0,22.0,5.0,10.9,13.0,16.0,9.5,3.32,NaN,0.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-13,3,25.7,14.2,18.6,10.0,2021-06-12T19:00,2021-06-13T10:24,55462.30,51586.63,7.80,7.80,0.00,0.00,0.00,0.00,0.0,NaN,47.2,54.4,276,30.30,9.49,20.4,14.0,0.0,0.0,0.0,52,100,0,-3.5,-1.1,-5.7,9.49,NaN,NaN,NaN,NaN,21,33,13,0.00,1012.0,1015.9,1007.4,939.9,942.8,936.8,NaN,24140.00,24140.00,24140.00,276,41.4,28.5,11.5,9.1,9.2,11.2,6.8,2.88,NaN,0.141,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-14,0,25.8,16.1,21.9,11.9,2021-06-13T19:00,2021-06-14T10:25,55491.82,51612.77,7.75,7.75,0.00,0.00,0.00,0.00,0.0,NaN,17.7,16.6,275,32.08,7.90,21.3,17.4,0.0,0.0,0.0,0,0,0,-3.8,-0.3,-8.4,7.90,NaN,NaN,NaN,NaN,20,28,10,0.00,1011.9,1014.6,1009.7,940.0,942.2,938.9,NaN,24140.00,24140.00,24140.00,275,10.4,12.7,2.2,4.7,9.6,10.6,7.6,2.99,NaN,0.141,NaN,NaN,NaN,NaN,NaN,NaN,NaN
